,customer_id,contract,paperless_billing,payment_method,monthly_ charges,avg_monthly_long_distance_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,phone_service,internet_service,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,internet_type,country,state,city,zip_code,total_population,latitude,longitude,tenure,multiple_lines,avg_monthly_gb_download,unlimited_data,offer,referred_a_friend,number_of_referrals,Unnamed: 0.1,Unnamed: 0,gender,age,under_30,senior_citizen,partner,dependents,number_of_dependents,married,satisfaction_score,cltv,customer_status,churn_score,churn_label,churn_value,churn_category,churn_reason
72,0117-LFRMW,Month-to-Month,No,Bank transfer (automatic),40.2,0.0,1448.8,0.0,0,0.0,1448.8,No,Yes,Yes,Yes,Yes,No,No,No,No,DSL,United States,California,Angwin,94508,3641,38.542448,-122.419923,37,No,23,Yes,,Yes,1,72,72,Male,52,No,No,Yes,Yes,1,Yes,2,3627,Churned,80,Yes,1,Competitor,Competitor offered more data
73,0118-JPNOY,Month-to-Month,Yes,Credit card (automatic),85.8,33.74,2193.65,0.0,0,877.24,3070.89,Yes,Yes,Yes,No,No,No,Yes,No,No,Fiber Optic,United States,California,Le Grand,95333,3256,37.249377,-120.249581,26,No,7,Yes,,No,0,73,73,Female,71,No,Yes,No,No,0,No,3,5700,Stayed,46,No,0,Not Applicable,
74,0121-SNYRK,One Year,Yes,Mailed check,35.4,0.0,1748.9,0.0,0,0.0,1748.9,No,Yes,Yes,No,No,Yes,No,No,No,DSL,United States,California,Redway,95560,1851,40.142256,-123.852927,50,No,7,Yes,Offer B,No,0,74,74,Male,45,No,No,No,No,0,No,3,5052,Stayed,36,No,0,Not Applicable,
75,0122-OAHPZ,Month-to-Month,Yes,Electronic check,73.85,28.62,511.25,13.03,0,200.34,698.56,Yes,Yes,No,No,No,No,No,No,Yes,Fiber Optic,United States,California,San Diego,92122,34902,32.85723,-117.209774,7,Yes,26,Yes,,No,0,75,75,Female,29,Yes,No,No,No,0,No,3,2473,Churned,67,Yes,1,Competitor,Competitor made better offer
76,0123-CRBRT,Two Year,No,Mailed check,88.1,47.19,5526.75,0.0,0,2878.59,8405.34,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL,United States,California,Monterey Park,91755,26933,34.049172,-118.115022,61,Yes,28,Yes,Offer B,Yes,1,76,76,Female,62,No,No,Yes,No,0,Yes,4,5152,Stayed,40,No,0,Not Applicable,
77,0125-LZQXK,Month-to-Month,Yes,Electronic check,101.35,45.92,1553.95,0.0,0,688.8,2242.75,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic,United States,California,Big Oak Flat,95305,167,37.818589,-120.256995,15,No,12,Yes,Offer D,No,0,77,77,Male,42,No,No,No,No,0,No,2,3025,Churned,91,Yes,1,Attitude,Attitude of service provider
78,0128-MKWSG,Month-to-Month,No,Mailed check,45.8,0.0,1147.0,0.0,0,0.0,1147.0,No,Yes,Yes,No,No,Yes,No,Yes,Yes,DSL,United States,California,Stevenson Ranch,91381,9937,34.364153,-118.615583,26,No,19,Yes,,No,0,78,78,Female,51,No,No,No,Yes,2,No,4,3287,Stayed,45,No,0,Not Applicable,
79,0129-KPTWJ,Month-to-Month,Yes,Electronic check,94.65,33.22,6747.35,0.0,0,2391.84,9139.19,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic,United States,California,North Highlands,95660,32202,38.671295,-121.388251,72,No,23,Yes,,Yes,9,79,79,Male,39,No,No,Yes,No,0,Yes,3,5943,Stayed,20,No,0,Not Applicable,
80,0129-QMPDR,One Year,Yes,Bank transfer (automatic),20.5,27.4,865.05,0.0,0,1205.6,2070.65,Yes,No,No,No,No,No,No,No,No,,United States,California,La Puente,91746,30802,34.038983,-117.991372,44,No,0,No,,Yes,1,80,80,Male,64,No,No,Yes,No,0,Yes,3,3093,Stayed,59,No,0,Not Applicable,
81,0130-SXOUN,Month-to-Month,No,Credit card (automatic),89.4,48.78,5976.9,36.02,40,3219.48,9200.36,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Fiber Optic,United States,California,Glenhaven,95443,175,39.045246,-122.743181,66,Yes,8,No,Offer A,No,0,81,81,Male,55,No,No,No,No,0,No,3,4889,Stayed,49,No,0,Not Applicable,
82,0133-BMFZO,Month-to-Month,Yes,Electronic check,86.25,36.81,181.65,0.0,0,73.62,255.27,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Fiber Optic,United States,California,Alhambra,91803,30635,34.074736,-118.145959,2,No,16,Yes,,No,0,82,82,Female,40,No,No,No,No,0,No,2,3529,Churned,94,Yes,1,Competitor,Competitor offered higher download speeds
83,0134-XWXCE,One Year,No,Bank transfer (automatic),74.85,7.72,3268.05,17.91,0,339.68,3589.82,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,DSL,United States,California,Santa Monica,90403,23559,34.031529,-118.491156,44,No,17,Yes,,No,0,83,83,Female,76,No,Yes,No,No,0,No,5,3253,Stayed,71,No,0,Not Applicable,
84,0135-NMXAP,Month-to-Month,Yes,Bank transfer (automatic),89.75,14.38,1052.4,0.0,0,172.56,1224.96,Yes,Yes,No,Yes,No,No,Yes,No,No,Fiber Optic,United States,California,Lodi,95240,45755,38.123544,-121.159078,12,Yes,6,Yes,Offer D,No,0,84,84,Female,57,No,No,No,No,0,No,3,5671,Churned,90,Yes,1,Attitude,Attitude of support person
85,0136-IFMYD,Two Year,Yes,Electronic check,109.95,18.41,7634.25,0.0,0,1270.29,8904.54,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Fiber Optic,United States,California,Los Angeles,90001,54492,33.973616,-118.24902,69,Yes,17,Yes,,Yes,1,85,85,Male,71,No,Yes,Yes,No,0,Yes,5,4297,Stayed,63,No,0,Not Applicable,
86,0137-OCGAB,Month-to-Month,Yes,Mailed check,80.2,1.23,80.2,0.0,0,1.23,81.43,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic,United States,California,Fairfield,94533,77683,38.287136,-122.02711,1,Yes,69,Yes,Offer E,No,0,86,86,Female,25,Yes,No,No,No,0,No,3,3056,Churned,90,Yes,1,Price,Lack of affordable download/upload speed
87,0137-UDEUO,Month-to-Month,No,Mailed check,19.85,25.75,63.75,0.0,0,77.25,141.0,Yes,No,No,No,No,No,No,No,No,,United States,California,Stockton,95204,30476,37.974498,-121.319568,3,No,0,No,Offer E,No,0,87,87,Female,24,Yes,No,No,No,0,No,1,3398,Churned,95,Yes,1,Price,Long distance charges
88,0139-IVFJG,Month-to-Month,No,Electronic check,90.35,4.65,190.5,0.0,0,9.3,199.8,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Fiber Optic,United States,California,Temecula,92592,46171,33.507255,-117.029473,2,No,53,Yes,,Yes,10,88,88,Female,19,Yes,No,Yes,No,0,Yes,3,5361,Joined,29,No,0,Not Applicable,
89,0141-YEAYS,Two Year,Yes,Bank transfer (automatic),86.45,2.97,2401.05,0.0,0,80.19,2481.24,Yes,Yes,No,Yes,Yes,No,No,No,No,Fiber Optic,United States,California,Fallbrook,92028,42239,33.362575,-117.299644,27,Yes,4,Yes,,No,0,89,89,Female,77,No,Yes,No,No,0,No,4,5990,Stayed,77,No,0,Not Applicable,
90,0142-GVYSN,Month-to-Month,Yes,Electronic check,20.3,13.34,511.25,0.0,0,346.84,858.09,Yes,No,No,No,No,No,No,No,No,,United States,California,Randsburg,93554,117,35.405722,-117.773354,26,No,0,No,Offer C,No,0,90,90,Male,57,No,No,No,No,0,No,5,5712,Stayed,68,No,0,Not Applicable,
91,0147-ESWWR,Month-to-Month,Yes,Electronic check,101.25,20.15,3949.15,0.0,0,785.85,4735.0,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Fiber Optic,United States,California,Atascadero,93422,29539,35.453912,-120.69461,39,Yes,21,Yes,,Yes,9,91,91,Female,73,No,Yes,Yes,No,0,Yes,4,3172,Stayed,77,No,0,Not Applicable,
92,0148-DCDOS,Month-to-Month,Yes,Bank transfer (automatic),94.7,34.88,2362.1,0.0,0,872.0,3234.1,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,United States,California,Planada,95365,4150,37.329725,-120.306399,25,Yes,8,Yes,,No,0,92,92,Male,41,No,No,No,No,0,No,1,5641,Churned,82,Yes,1,Competitor,Competitor had better devices
93,0151-ONTOV,Month-to-Month,No,Mailed check,70.9,39.81,70.9,0.0,0,39.81,110.71,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,United States,California,Moorpark,93021,32984,34.312945,-118.858169,1,No,23,Yes,Offer E,No,0,93,93,Female,43,No,No,No,No,0,No,1,4739,Churned,78,Yes,1,Competitor,Competitor had better devices
94,0156-FVPTA,Month-to-Month,Yes,Electronic check,54.2,27.24,1152.7,0.0,0,599.28,1751.98,Yes,Yes,Yes,No,No,Yes,No,No,No,DSL,United States,California,Solvang,93463,7958,34.624399,-120.137875,22,No,21,Yes,Offer D,Yes,1,94,94,Male,48,No,No,Yes,No,0,Yes,2,5102,Churned,87,Yes,1,Attitude,Attitude of service provider
95,0164-APGRB,Two Year,Yes,Electronic check,114.9,48.37,8496.7,0.0,0,3482.64,11979.34,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,United States,California,Calistoga,94515,7384,38.629618,-122.593216,72,Yes,5,Yes,Offer A,No,0,95,95,Female,56,No,No,No,No,0,No,4,4589,Stayed,69,No,0,Not Applicable,
96,0164-XAIRP,Two Year,Yes,Bank transfer (automatic),19.55,10.64,470.2,0.0,0,255.36,725.56,Yes,No,No,No,No,No,No,No,No,,United States,California,La Mirada,90638,47568,33.902045,-118.008961,24,No,0,No,,No,0,96,96,Female,51,No,No,No,No,0,No,5,2511,Stayed,34,No,0,Not Applicable,
97,0168-XZKBB,Month-to-Month,Yes,Electronic check,86.85,7.84,1564.4,0.0,0,148.96,1713.36,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic,United States,California,Boron,93516,2241,34.95703,-117.73045,19,Yes,16,Yes,,Yes,8,97,97,Female,34,No,No,Yes,No,0,Yes,5,5072,Stayed,64,No,0,Not Applicable,
98,0174-QRVVY,Two Year,No,Credit card (automatic),25.35,9.2,1847.55,0.0,0,653.2,2500.75,Yes,No,No,No,No,No,No,No,No,,United States,California,San Marcos,92078,6760,33.119028,-117.166036,71,Yes,0,No,,Yes,2,98,98,Male,21,Yes,No,Yes,Yes,2,Yes,5,5747,Stayed,68,No,0,Not Applicable,
99,0177-PXBAT,One Year,Yes,Bank transfer (automatic),109.9,25.15,3694.7,0.0,0,829.95,4524.65,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Fiber Optic,United States,California,Desert Center,92239,964,33.889605,-115.257009,33,Yes,20,Yes,,Yes,7,99,99,Male,78,No,Yes,Yes,No,0,Yes,3,5655,Stayed,59,No,0,Not Applicable,
100,0178-CIIKR,Month-to-Month,No,Mailed check,19.95,2.69,58.0,0.0,0,8.07,66.07,Yes,No,No,No,No,No,No,No,No,,United States,California,Crows Landing,95313,1508,37.435664,-121.049056,3,No,0,No,,No,0,100,100,Female,60,No,No,No,No,0,No,3,5949,Joined,74,No,0,Not Applicable,
101,0178-SZBHO,Month-to-Month,No,Electronic check,87.2,1.09,4017.45,0.0,0,51.23,4068.68,Yes,Yes,No,Yes,No,No,Yes,No,No,Fiber Optic,United States,California,Tuolumne,95379,3979,37.939768,-120.188002,47,Yes,13,Yes,,Yes,7,101,101,Male,54,No,No,Yes,Yes,1,Yes,3,3760,Stayed,76,No,0,Not Applicable,
102,0181-RITDD,Two Year,No,Mailed check,108.15,1.76,6825.65,0.0,0,109.12,6934.77,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,United States,California,San Diego,92120,25569,32.807867,-117.060993,62,No,20,Yes,,Yes,2,102,102,Male,42,No,No,Yes,Yes,3,Yes,4,5298,Stayed,43,No,0,Not Applicable,
103,0186-CAERR,One Year,Yes,Bank transfer (automatic),116.3,2.88,8309.55,0.0,0,204.48,8514.03,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,United States,California,Auburn,95603,24944,38.912881,-121.082766,71,Yes,48,Yes,,No,0,103,103,Male,22,Yes,No,No,No,0,No,4,4644,Stayed,59,No,0,Not Applicable,
104,0187-QSXOE,Two Year,Yes,Electronic check,89.0,41.97,605.45,0.0,0,293.79,899.24,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,United States,California,Fresno,93725,21010,36.623632,-119.741322,7,No,11,Yes,,Yes,8,104,104,Male,71,No,Yes,Yes,No,0,Yes,4,5711,Stayed,36,No,0,Not Applicable,
105,0187-WZNAB,Month-to-Month,No,Mailed check,74.4,46.66,1972.35,0.0,0,1259.82,3232.17,Yes,Yes,Yes,No,No,No,No,No,No,Fiber Optic,United States,California,Del Rey,93616,1965,36.657462,-119.595293,27,No,28,Yes,Offer C,Yes,6,105,105,Female,56,No,No,Yes,Yes,2,Yes,3,4331,Stayed,57,No,0,Not Applicable,
106,0188-GWFLE,Month-to-Month,No,Mailed check,20.05,1.81,33.7,0.0,0,3.62,37.32,Yes,No,No,No,No,No,No,No,No,,United States,California,Redwood City,94065,10658,37.527497,-122.230941,2,No,0,No,,No,0,106,106,Male,33,No,No,No,No,0,No,3,4978,Joined,59,No,0,Not Applicable,
107,0191-EQUUH,Two Year,No,Bank transfer (automatic),35.05,0.0,844.45,0.0,0,0.0,844.45,No,Yes,Yes,No,No,Yes,No,No,No,Cable,United States,California,Landers,92285,2182,34.341737,-116.539416,25,No,75,Yes,Offer C,No,0,107,107,Female,32,No,No,No,Yes,3,No,4,2754,Stayed,69,No,0,Not Applicable,
108,0191-ZHSKZ,One Year,Yes,Electronic check,74.75,38.61,2111.3,0.0,0,1158.3,3269.6,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,DSL,United States,California,Hawthorne,90250,93315,33.914775,-118.348083,30,No,5,Yes,,No,0,108,108,Male,80,No,Yes,No,No,0,No,4,3033,Stayed,55,No,0,Not Applicable,
109,0193-ESZXP,One Year,Yes,Credit card (automatic),105.5,16.94,6205.5,0.0,0,982.52,7188.02,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic,United States,California,Oceano,93445,7435,35.059695,-120.604741,58,No,19,Yes,,Yes,1,109,109,Female,73,No,Yes,Yes,No,0,Yes,1,5067,Churned,91,Yes,1,Attitude,Attitude of support person
110,0195-IESCP,Month-to-Month,Yes,Electronic check,85.25,2.02,855.3,0.0,100,20.2,975.5,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic,United States,California,Armona,93202,2872,36.315979,-119.710852,10,Yes,82,No,Offer D,Yes,1,110,110,Male,26,Yes,No,Yes,No,0,Yes,3,3573,Churned,75,Yes,1,Competitor,Competitor offered more data
111,0196-JTUQI,Month-to-Month,Yes,Credit card (automatic),75.2,9.27,633.85,0.0,0,83.43,717.28,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,United States,California,Clarksburg,95612,1417,38.384648,-121.578701,9,Yes,28,Yes,,No,0,111,111,Female,59,No,No,No,No,0,No,5,5841,Stayed,68,No,0,Not Applicable,
112,0196-VULGZ,Month-to-Month,Yes,Electronic check,84.35,28.71,474.9,0.0,0,172.26,647.16,Yes,Yes,No,No,No,No,No,Yes,No,Fiber Optic,United States,California,Irvine,92620,26419,33.716136,-117.752574,6,Yes,17,Yes,,Yes,1,112,112,Female,78,No,Yes,Yes,No,0,Yes,3,5721,Churned,77,Yes,1,Other,Deceased
113,0197-PNKNK,One Year,No,Bank transfer (automatic),84.45,38.92,5848.6,0.0,40,2685.48,8574.08,Yes,Yes,Yes,No,Yes,No,No,No,No,Fiber Optic,United States,California,Scotts Valley,95066,14574,37.070177,-122.010077,69,Yes,16,No,,Yes,7,113,113,Female,47,No,No,Yes,Yes,1,Yes,3,5629,Stayed,49,No,0,Not Applicable,
114,0201-MIBOL,Two Year,Yes,Bank transfer (automatic),102.4,10.45,6471.85,0.0,0,689.7,7161.55,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Fiber Optic,United States,California,Salida,95368,12466,37.713152,-121.08739,66,Yes,20,Yes,,No,0,114,114,Female,68,No,Yes,No,No,0,No,3,4861,Stayed,69,No,0,Not Applicable,
115,0201-OAMXR,One Year,No,Credit card (automatic),115.55,10.21,8127.6,0.0,0,714.7,8842.3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,United States,California,Mckinleyville,95519,15921,40.965011,-124.015255,70,Yes,52,Yes,Offer A,No,0,115,115,Female,30,No,No,No,No,0,No,1,4838,Churned,87,Yes,1,Dissatisfaction,Network reliability
116,0203-HHYIJ,One Year,No,Bank transfer (automatic),25.3,5.57,676.35,0.0,0,139.25,815.6,Yes,No,No,No,No,No,No,No,No,,United States,California,Atherton,94027,6876,37.454924,-122.203168,25,Yes,0,No,Offer C,No,0,116,116,Male,62,No,No,No,No,0,No,3,3779,Churned,79,Yes,1,Price,Long distance charges
117,0206-OYVOC,Two Year,Yes,Mailed check,19.25,24.33,864.2,0.0,0,1119.18,1983.38,Yes,No,No,No,No,No,No,No,No,,United States,California,Huntington Beach,92649,32304,33.721917,-118.043237,46,No,0,No,Offer B,Yes,1,117,117,Female,52,No,No,Yes,Yes,2,Yes,5,5596,Stayed,77,No,0,Not Applicable,
118,0206-TBWLC,One Year,Yes,Mailed check,114.65,11.4,6049.5,0.0,0,615.6,6665.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,United States,California,Calimesa,92320,7334,33.982787,-117.057627,54,Yes,26,Yes,Offer B,Yes,7,118,118,Female,63,No,No,Yes,No,0,Yes,4,4488,Stayed,67,No,0,Not Applicable,
119,0207-MDKNV,Month-to-Month,No,Electronic check,105.1,22.39,1582.75,0.0,0,335.85,1918.6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic,United States,California,Daly City,94014,47453,37.691561,-122.445202,15,No,7,Yes,,No,0,119,119,Female,54,No,No,No,No,0,No,1,2122,Churned,84,Yes,1,Competitor,Competitor made better offer
120,0208-BPQEJ,Month-to-Month,No,Bank transfer (automatic),19.4,8.25,198.1,0.0,0,99.0,297.1,Yes,No,No,No,No,No,No,No,No,,United States,California,Middletown,95461,7789,38.787446,-122.58675,12,No,0,No,Offer D,No,0,120,120,Female,48,No,No,Yes,Yes,1,Yes,3,3713,Stayed,29,No,0,Not Applicable,
121,0212-ISBBF,Month-to-Month,Yes,Electronic check,50.35,0.0,1098.85,0.0,0,0.0,1098.85,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Cable,United States,California,Berkeley,94705,12448,37.858898,-122.240512,22,No,22,Yes,,No,0,121,121,Female,51,No,No,No,No,0,No,3,2875,Stayed,73,No,0,Not Applicable,
122,0214-JHPFW,Two Year,No,Bank transfer (automatic),57.8,0.0,4039.3,1.01,0,0.0,4038.29,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Cable,United States,California,Lost Hills,93249,2502,35.637715,-119.893068,70,No,85,Yes,,Yes,9,122,122,Female,22,Yes,No,Yes,No,0,Yes,4,5640,Stayed,42,No,0,Not Applicable,
123,0215-BQKGS,Month-to-Month,Yes,Credit card (automatic),84.3,24.73,2438.6,0.0,130,741.9,3310.5,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Fiber Optic,United States,California,Garden Grove,92844,23481,33.766476,-117.969795,30,No,20,No,Offer C,No,0,123,123,Male,52,No,No,No,No,0,No,4,5393,Stayed,66,No,0,Not Applicable,
124,0218-QNVAS,One Year,No,Bank transfer (automatic),100.55,28.34,7113.75,16.99,0,2012.14,9108.9,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic,United States,California,Indio,92203,2743,33.752938,-116.230055,71,Yes,59,Yes,Offer A,Yes,1,124,124,Male,22,Yes,No,Yes,Yes,1,Yes,5,5876,Stayed,37,No,0,Not Applicable,
125,0219-QAERP,One Year,No,Credit card (automatic),19.8,9.81,576.65,0.0,0,294.3,870.95,Yes,No,No,No,No,No,No,No,No,,United States,California,Oxnard,93033,77791,34.156629,-119.117218,30,No,0,No,,Yes,2,125,125,Male,33,No,No,Yes,No,0,Yes,5,4006,Stayed,74,No,0,Not Applicable,
126,0219-YTZUE,Month-to-Month,Yes,Bank transfer (automatic),84.8,28.77,371.9,0.0,0,115.08,486.98,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Fiber Optic,United States,California,San Diego,92122,34902,32.85723,-117.209774,4,Yes,19,Yes,Offer E,Yes,5,126,126,Male,26,Yes,No,Yes,No,0,Yes,3,4939,Churned,73,Yes,1,Competitor,Competitor made better offer
127,0220-EBGCE,Month-to-Month,Yes,Electronic check,85.85,14.14,167.3,0.0,0,28.28,195.58,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Fiber Optic,United States,California,Escondido,92027,48690,33.141265,-116.967221,2,No,28,Yes,Offer E,No,0,127,127,Male,58,No,No,No,No,0,No,1,3273,Churned,67,Yes,1,Competitor,Competitor made better offer
128,0221-NAUXK,One Year,Yes,Bank transfer (automatic),19.95,7.86,219.5,0.0,0,78.6,298.1,Yes,No,No,No,No,No,No,No,No,,United States,California,Moreno Valley,92553,61205,33.923149,-117.244933,10,No,0,No,,No,0,128,128,Male,22,Yes,No,No,Yes,1,No,5,3044,Stayed,48,No,0,Not Applicable,
129,0221-WMXNQ,One Year,No,Electronic check,75.35,36.4,273.4,0.0,0,145.6,419.0,Yes,Yes,Yes,No,No,No,No,No,No,Fiber Optic,United States,California,Chino,91710,75319,33.990646,-117.663025,4,No,29,Yes,Offer E,No,0,129,129,Male,66,No,Yes,No,No,0,No,3,4033,Stayed,40,No,0,Not Applicable,
130,0222-CNVPT,Two Year,Yes,Credit card (automatic),48.8,0.0,2555.05,0.0,0,0.0,2555.05,No,Yes,Yes,No,No,No,Yes,Yes,Yes,DSL,United States,California,Sacramento,95820,37031,38.53508,-121.444144,52,No,19,Yes,Offer B,No,0,130,130,Male,69,No,Yes,No,No,0,No,3,4865,Stayed,67,No,0,Not Applicable,
131,0224-HJAPT,Month-to-Month,No,Electronic check,47.15,22.01,223.15,0.0,0,110.05,333.2,Yes,Yes,No,No,No,No,No,No,Yes,Cable,United States,California,San Diego,92117,51213,32.825086,-117.199424,5,Yes,85,Yes,,No,0,131,131,Male,25,Yes,No,No,No,0,No,2,2857,Churned,82,Yes,1,Competitor,Competitor made better offer
132,0224-NIJLP,Two Year,No,Mailed check,20.15,2.87,165.5,0.0,0,22.96,188.46,Yes,No,No,No,No,No,No,No,No,,United States,California,Turlock,95380,40545,37.474396,-120.875917,8,No,0,No,Offer E,Yes,1,132,132,Male,30,No,No,Yes,Yes,3,Yes,4,3899,Stayed,32,No,0,Not Applicable,
133,0224-RLWWD,One Year,Yes,Electronic check,44.3,23.91,89.3,0.0,0,47.82,137.12,Yes,Yes,No,No,No,No,No,No,No,Cable,United States,California,Calexico,92231,27804,32.690654,-115.431225,2,No,22,Yes,Offer E,No,0,133,133,Female,73,No,Yes,No,No,0,No,3,3805,Joined,44,No,0,Not Applicable,
134,0225-ZORZP,Month-to-Month,No,Electronic check,84.3,13.72,235.05,0.0,0,41.16,276.21,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Fiber Optic,United States,California,Groveland,95321,3680,37.902968,-119.667544,3,No,26,Yes,Offer E,No,0,134,134,Male,46,No,No,No,No,0,No,5,5828,Joined,43,No,0,Not Applicable,
135,0228-MAUWC,Month-to-Month,No,Electronic check,59.55,11.85,1144.6,0.0,0,225.15,1369.75,Yes,Yes,No,No,Yes,Yes,No,No,No,DSL,United States,California,Los Gatos,95033,10172,37.160194,-121.945611,19,Yes,18,Yes,Offer D,No,0,135,135,Male,40,No,No,No,No,0,No,4,3949,Stayed,39,No,0,Not Applicable,
136,0229-LFJAF,Two Year,No,Bank transfer (automatic),69.65,3.66,4908.25,0.0,0,263.52,5171.77,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,DSL,United States,California,Clovis,93611,46858,36.917652,-119.593757,72,Yes,13,Yes,Offer A,No,0,136,136,Male,53,No,No,No,No,0,No,5,4262,Stayed,32,No,0,Not Applicable,
137,0230-UBYPQ,One Year,No,Bank transfer (automatic),36.1,0.0,2298.9,0.0,0,0.0,2298.9,No,Yes,Yes,No,No,Yes,No,No,No,DSL,United States,California,Hyampom,96046,268,40.648024,-123.465088,63,No,7,Yes,Offer B,Yes,2,137,137,Male,76,No,Yes,Yes,No,0,Yes,3,5089,Stayed,48,No,0,Not Applicable,
138,0230-WEQUW,Two Year,Yes,Bank transfer (automatic),56.6,0.0,3789.2,0.0,0,0.0,3789.2,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,DSL,United States,California,Woodland Hills,91364,25988,34.153733,-118.593408,66,No,29,Yes,,Yes,1,138,138,Male,38,No,No,Yes,No,0,Yes,4,5500,Stayed,77,No,0,Not Applicable,
139,0231-LXVAP,Month-to-Month,Yes,Electronic check,75.9,44.56,75.9,0.0,0,44.56,120.46,Yes,Yes,No,No,No,Yes,No,No,No,Fiber Optic,United States,California,Temecula,92592,46171,33.507255,-117.029473,1,No,27,Yes,,No,0,139,139,Male,23,Yes,No,No,No,0,No,3,3389,Churned,66,Yes,1,Competitor,Competitor made better offer
140,0233-FTHAV,One Year,Yes,Bank transfer (automatic),79.2,15.29,4765.0,0.0,0,917.4,5682.4,Yes,Yes,No,No,Yes,No,No,No,No,Fiber Optic,United States,California,Livingston,95334,12672,37.361987,-120.748394,60,Yes,48,Yes,,No,0,140,140,Female,24,Yes,No,No,No,0,No,3,5687,Stayed,49,No,0,Not Applicable,
141,0234-TEVTT,One Year,No,Credit card (automatic),45.0,0.0,2196.3,0.0,0,0.0,2196.3,No,Yes,Yes,No,Yes,No,No,Yes,Yes,DSL,United States,California,Tulare,93274,56101,36.185471,-119.375243,48,No,22,Yes,,Yes,3,141,141,Female,43,No,No,Yes,Yes,3,Yes,3,5269,Stayed,21,No,0,Not Applicable,
142,0235-KGSLC,Month-to-Month,Yes,Credit card (automatic),85.55,33.34,85.55,0.0,0,33.34,118.89,Yes,Yes,No,No,Yes,No,Yes,No,No,Fiber Optic,United States,California,Buellton,93427,4644,34.631362,-120.238218,1,No,4,Yes,Offer E,No,0,142,142,Female,45,No,No,No,No,0,No,2,3967,Churned,86,Yes,1,Other,Moved
143,0236-HFWSV,Month-to-Month,Yes,Electronic check,93.35,48.93,1444.65,0.0,0,733.95,2178.6,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,United States,California,Palmdale,93552,25370,34.557711,-118.029441,15,Yes,15,Yes,,No,0,143,143,Male,49,No,No,No,No,0,No,1,5264,Churned,77,Yes,1,Competitor,Competitor had better devices
144,0237-YFUTL,Month-to-Month,Yes,Bank transfer (automatic),109.65,34.57,5405.8,0.0,0,1728.5,7134.3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic,United States,California,Midway City,92655,8660,33.744439,-117.98588,50,Yes,13,Yes,Offer B,Yes,4,144,144,Female,62,No,No,Yes,No,0,Yes,3,4676,Stayed,21,No,0,Not Applicable,
145,0238-WHBIQ,Two Year,No,Credit card (automatic),89.7,33.75,6339.3,0.0,0,2430.0,8769.3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cable,United States,California,Folsom,95630,51855,38.672638,-121.147403,72,Yes,30,Yes,Offer A,Yes,10,145,145,Male,25,Yes,No,Yes,Yes,1,Yes,3,4193,Stayed,50,No,0,Not Applicable,
